date,btc_in_trust,net_assets_usd,implied_btc_px,nav_usd,closing_price_usd,premium_discount_pct,shares_outstanding,share_delta,btc_delta,management_fee_pct,est_fee_drain_btc,w_shares,flow_method_agreement,flow_btc_final,flow_usd_final,cumulative_flow_usd,btc_inventory,cost_basis_usd,avg_buy_price_ex_fee,effective_cost_per_current_btc,confidence_score_0_1,observed_annual_fee_drag_pct,estimated_annual_fee_pct,fee_model_error_pct,obs_ts_utc
2024-10-01,366437.3600468529,22670470536.0,61867.24665057387,35.202594,35.202594,0.0,644000000.0,2000000.0,1135.5021733656758,0.25,2.5020675196814195,1.0,0.9999999924703455,1138.0042237478,70405188.0,7537295637.120001,366829.90268498956,24996716445.89753,68142.52672133749,68215.52377383527,0.9999999826486119,0.24999829160349263,0.25,-1.7083965073716456e-06,backfill
2024-10-02,367094.88814807776,22156592460.92,60356.58129890513,34.342787,34.342787,0.0,645160000.0,1160000.0,657.5281012248597,0.25,2.5098449318277596,1.0,0.9999999869775338,660.037928966044,39837632.92,7577133270.040001,367489.9406139556,25036554078.817528,68128.54261259404,68201.85975653888,0.9999999699489123,0.24999828477129116,0.25,-1.7152287088428864e-06,backfill
2024-10-03,366864.7760897885,22296870456.84,60776.80908615434,34.581659,34.581659,0.0,644760000.0,-400000.0,-230.11205828929087,0.25,2.514348548959437,1.0,0.9999999621668689,-227.59772696180002,-13832663.600000001,7563300606.440001,367262.34288699384,25021048177.37768,68128.54261259404,68202.37266729007,0.9999999138105728,0.249998290756559,0.25,-1.709243441005981e-06,backfill
2024-10-04,367454.0133715785,22909518637.2,62346.627886834096,35.474634,35.474634,0.0,645800000.0,1040000.0,589.2372817900032,0.25,2.512772438971154,1.0,0.9999999854578141,591.750037018296,36893619.36,7600194225.8,367854.0929240121,25057941796.737682,68119.24151110076,68193.40892978213,0.999999966428944,0.24999828390004364,0.25,-1.716099956361461e-06,backfill
2024-10-07,367446.46305007546,23240026161.2,63247.38022592865,35.986414,35.986414,0.0,645800000.0,0.0,-7.550321503018495,0.25,7.550424932292708,1.0,9.668442491062024e-09,0.0,0.0,7600194225.8,367854.0929240121,25057941796.737682,68119.24151110076,68194.81017380972,0.6999863042422475,0.24999657495276367,0.25,-3.4250472363273055e-06,backfill
2024-10-08,368991.5578529364,22911172022.44,62091.31763272644,35.328397,35.328397,0.0,648520000.0,2720000.0,1545.0948028609273,0.25,2.5167565962333933,1.0,0.9999999944307547,1547.611542219104,96093239.84,7696287465.64,369401.7044662312,25154035036.577682,68093.98747340412,68169.67624663912,0.9999999871725928,0.24999828843053074,0.25,-1.711569469264873e-06,backfill
2024-10-09,369626.277977603,22547229583.52,61000.07203732301,34.707268,34.707268,0.0,649640000.0,1120000.0,634.7201246666373,0.25,2.5273394373488793,1.0,0.9999999864177204,637.24744679344,38872140.16,7735159605.8,370038.95191302465,25192907176.737682,68081.77097707032,68157.78173180699,0.9999999686525929,0.2499982879320961,0.25,-1.7120679038917785e-06,backfill
2024-10-10,369851.3331231488,22000022664.24,59483.42129380904,33.844106,33.844106,0.0,650040000.0,400000.0,225.0551455458044,0.25,2.5316868354630344,1.0,0.9999999619040612,227.586815041,13537642.399999999,7748697248.2,370266.5387280657,25206444819.137684,68076.48594368398,68152.910539178,0.999999911522247,0.24999828741745223,0.25,-1.7125825477748435e-06,backfill
2024-10-11,369666.7317072002,23302753564.8,63037.1942240613,35.86584,35.86584,0.0,649720000.0,-320000.0,-184.60141594865127,0.25,2.5332283090626633,1.0,0.9999999523510538,-182.068204990304,-11477068.799999999,7737220179.4,370084.4705230754,25194050255.53987,68076.48594368399,68153.41521047444,0.9999998917151628,0.24999828689470371,0.25,-1.7131052962859883e-06,backfill
2024-10-14,369659.1359195049,24367898035.6,65919.91288132948,37.50523,37.50523,0.0,649720000.0,0.0,-7.595787695259787,0.25,7.595891747408222,1.0,9.61056545456529e-09,0.0,0.0,7737220179.4,370084.4705230754,25194050255.53987,68076.48594368399,68154.81563270764,0.6999863042185137,0.2499965756443586,0.25,-3.424355641407084e-06,backfill
2024-10-15,370862.7728369573,24773115971.52,66798.60526851712,38.004903,38.004903,0.0,651840000.0,2120000.0,1203.6369174523861,0.25,2.531911889859623,1.0,0.9999999928111184,1206.1688120002361,80570394.36,7817790573.759999,371290.6393350756,25274620649.89987,68072.33464103169,68150.87008210277,0.999999983435328,0.24999829109695337,0.25,-1.7089030466266308e-06,backfill
2024-10-16,375184.2044836429,25433466563.2,67789.27859770833,38.56828,38.56828,0.0,659440000.0,7600000.0,4321.431646685582,0.25,2.5401559783353242,1.0,0.9999999979881556,4323.9717852656,293118928.0,8110909501.759999,375614.61112034123,25567739577.89987,68069.07617794548,68147.16417256463,0.9999999953703929,0.2499982840945547,0.25,-1.7159054452875466e-06,backfill
2024-10-17,380984.820289324,25482918504.56,66886.96543135447,38.054654,38.054654,0.0,669640000.0,10200000.0,5800.615805681096,0.25,2.5697548252304308,1.0,0.9999999984834479,5803.18554290466,388157470.8,8499066972.559999,381417.7966632459,25955897048.69987,68051.0906301951,68128.42839509637,0.9999999965105865,0.24999828992583462,0.25,-1.7100741653841567e-06,backfill
2024-10-18,385601.9700239002,26512127015.04,68755.16484887473,39.117279,39.117279,0.0,677760000.0,8120000.0,4617.149734576233,0.25,2.609485070474822,1.0,0.9999999980655018,4619.759201772876,317632305.48,8816699278.039999,386037.55586501874,26273529354.17987,68059.51637349665,68136.39814275688,0.9999999955484675,0.2499982893139352,0.25,-1.7106860648041788e-06,backfill
2024-10-21,386618.1103138589,26121025136.64,67562.85967937476,38.438144,38.438144,0.0,679560000.0,1800000.0,1016.1402899586828,0.25,7.923328151176033,1.0,0.9999999470064248,1024.06350957228,69188659.2,8885887937.24,387061.61937459104,26342718013.37987,68058.20235016863,68136.27533380341,0.9999998772883507,0.2499965736222539,0.25,-3.426377746112985e-06,backfill
2024-10-22,391485.419819062,26409352663.160004,67459.35180771284,38.378993,38.378993,0.0,688120000.0,8560000.0,4867.3095052030985,0.25,2.648069248725061,1.0,0.9999999981377604,4869.957556313768,328524180.08,9214412117.32,391931.5769309048,26671242193.459873,68050.76131480433,68128.31549585391,0.9999999957148227,0.24999829318794742,0.25,-1.7068120525820518e-06,backfill
2024-10-23,392119.9247744554,25926096881.4,66117.77480146047,37.615485,37.615485,0.0,689240000.0,1120000.0,634.5049553933786,0.25,2.6814069850620688,1.0,0.9999999855884354,637.1863440127361,42129343.2,9256541460.52,392568.76327491755,26713371536.659874,68047.62384508007,68125.5142850117,0.9999999667315957,0.2499982861085548,0.25,-1.7138914452097254e-06,backfill
2024-10-24,396918.8603873634,26984156801.76,67984.06297807816,38.676982,38.676982,0.0,697680000.0,8440000.0,4798.935612908041,0.25,2.6857529094140777,1.0,0.9999999980844205,4801.62134742168,326433728.08000004,9582975188.6,397370.3846223392,27039805264.739876,68046.85580793471,68124.26408347295,0.9999999955920231,0.24999828543181835,0.25,-1.7145681816543856e-06,backfill
2024-10-25,399351.0705286848,26685538677.84,66822.25401954263,38.015754,38.015754,0.0,701960000.0,4280000.0,2432.2101413214114,0.25,2.7186223314202973,1.0,0.9999999961762643,2434.928745031784,162707427.12,9745682615.720001,399805.313367371,27202512691.859875,68039.39763267772,68116.78920967349,0.99999999119686,0.24999829115773808,0.25,-1.7088422619160326e-06,backfill
2024-10-28,403711.9929549675,28099144588.68,69601.95654088099,39.596337,39.596337,0.0,709640000.0,7680000.0,4360.922426282661,0.25,8.205843914972977,1.0,0.9999999871360843,4369.12815778944,304099868.15999997,10049782483.880001,404174.4415251604,27506612560.019875,68056.28890392752,68134.24678985975,0.9999999703645827,0.249996575305315,0.25,-3.4246946850058357e-06,backfill
2024-10-29,408237.61609545496,29801381188.8,73000.08625818702,41.529238,41.529238,0.0,717600000.0,7960000.0,4525.623140487471,0.25,2.7651506366778595,1.0,0.9999999979087402,4528.388272184076,330572734.48,10380355218.36,408702.82979734446,27837185294.499874,68111.06570586497,68188.68275967722,0.999999995187547,0.24999828828869974,0.25,-1.711711300256269e-06,backfill
2024-10-30,417041.2232735218,29984894868.84,71899.11499271328,40.902623,40.902623,0.0,733080000.0,15480000.0,8803.607178066857,0.25,2.7961480554483216,1.0,0.9999999989125553,8806.403306969352,633172604.04,11013527822.400002,417509.2331043138,28470357898.539875,68190.96595027065,68267.4908611306,0.9999999974981866,0.24999828754307396,0.25,-1.7124569260396072e-06,backfill
2024-10-31,429166.9994391985,30214325028.8,70402.25615736005,40.050802,40.050802,0.0,754400000.0,21320000.0,12125.77616567671,0.25,2.856446734750149,1.0,0.9999999991933892,12128.632592845288,853883098.64,11867410921.04,429637.8656971591,29324240997.179874,68253.39044452332,68328.27555589892,0.9999999981444151,0.24999828678529123,0.25,-1.713214708765065e-06,backfill
2024-11-01,433692.3551837211,29948113407.72,69053.81902578386,39.283427,39.283427,0.0,762360000.0,7960000.0,4525.355744522589,0.25,2.939499996158894,1.0,0.9999999977768905,4528.295224384955,312696078.91999996,12180106999.960001,434166.160921544,29636937076.099873,68261.73880800308,68336.31426024341,0.9999999948839601,0.24999828601535157,0.25,-1.7139846484326426e-06,backfill
2024-11-04,433683.4438190446,29291392870.56,67540.95248050781,38.421996,38.421996,0.0,762360000.0,0.0,-8.911364676489029,0.25,8.911486750350434,1.0,8.191761713405299e-09,0.0,0.0,12180106999.960001,434166.160921544,29636937076.099873,68261.73880800308,68337.718440702,0.69998630378557,0.24999657641024595,0.25,-3.4235897540535465e-06,backfill
2024-11-05,434249.33912891697,30144058917.439995,69416.4762067542,39.488654,39.488654,0.0,763360000.0,1000000.0,565.8953098723432,0.25,2.970434546705785,1.0,0.9999999821176178,568.8657240737,39488654.0,12219595653.960001,434735.02664561773,29676425730.099873,68263.24982157731,68339.59906451289,0.9999999586827891,0.2499982828180758,0.25,-1.7171819242101094e-06,backfill
2024-11-06,433609.2395916559,32924762428.800003,75931.87465241355,43.194745,43.194745,0.0,762240000.0,-1120000.0,-640.0995372610632,0.25,2.9743105419788836,1.0,0.9999999840126473,-637.125247090976,-48378114.4,12171217539.560001,434097.90139852674,29632933490.190067,68263.24982157731,68340.18001575883,0.9999999633776634,0.24999828840216454,0.25,-1.7115978354631523e-06,backfill
2024-11-07,432696.0969953429,33171486059.52,76662.31863394621,43.609968,43.609968,0.0,760640000.0,-1600000.0,-913.1425963130314,0.25,2.969926298572986,1.0,0.9999999888253613,-910.1726903561599,-69775948.8,12101441590.760002,433187.7287081706,29570802144.447506,68263.24982157731,68340.81090582561,0.9999999743710203,0.24999828756333553,0.25,-1.7124366644694078e-06,backfill
2024-11-08,447301.304967992,34339166054.64,76769.65319181951,43.670727,43.670727,0.0,786320000.0,25680000.0,14605.207972649136,0.25,2.9636718972283758,1.0,0.9999999993051958,14608.171624246726,1121464269.36,13222905860.120003,447795.90033241734,30692266413.807507,68540.74901316286,68616.5367123259,0.9999999984016683,0.24999828671234958,0.25,-1.713287650417783e-06,backfill
2024-11-11,449977.0498470995,39161249971.200005,87029.43846694636,49.50603,49.50603,0.0,791040000.0,4720000.0,2675.744879107515,0.25,9.191122704821753,1.0,0.9999999765534994,2684.935875907632,233668461.6,13456574321.720003,450480.836208325,30925934875.407505,68650.94447903617,68727.80486452814,0.9999999459119733,0.24999657694244987,0.25,-3.4230575501337235e-06,backfill
2024-11-12,458665.8193562973,41069179480.4,89540.52765047747,50.934095,50.934095,0.0,806320000.0,15280000.0,8688.769509197795,0.25,3.0820345879938325,1.0,0.9999999987856467,8691.851522675832,778272971.6,14234847293.320004,459172.6877310008,31704207847.007504,69046.37121095696,69122.6738707104,0.9999999972061258,0.24999828318683637,0.25,-1.7168131636324802e-06,backfill
2024-11-13,467354.469820961,42328828713.6,90571.14341886666,51.519996,51.519996,0.0,821600000.0,15280000.0,8688.65046466369,0.25,3.1415467079198445,1.0,0.9999999987621733,8691.791989853746,787225538.88,15022072832.200003,467864.47972085455,32491433385.887505,69446.24948932457,69522.034096164,0.9999999971521034,0.24999828868987883,0.25,-1.7113101211663206e-06,backfill
2024-11-14,469899.63013365184,41476502025.6,88266.72626621499,50.20882,50.20882,0.0,826080000.0,4480000.0,2545.1603126908303,0.25,3.201058012472336,1.0,0.9999999956981785,2548.3613487781117,224935513.6,15247008345.800003,470412.8410696327,32716368899.487503,69548.20541271039,69624.16397344707,0.9999999900949899,0.24999828777405586,0.25,-1.712225944139334e-06,backfill
2024-11-15,471329.85510566086,42893123650.8,91004.46998246312,51.765778,51.765778,0.0,828600000.0,2520000.0,1430.2249720090185,0.25,3.2184906173537797,1.0,0.9999999923106808,1433.4434405819638,130449760.55999999,15377458106.360003,471846.28451021464,32846818660.047504,69613.38838164875,69689.66277912533,0.9999999822799588,0.2499982868298667,0.25,-1.7131701333106264e-06,backfill
2024-11-18,471320.1703782922,43031816376.0,91300.60430358598,51.93316,51.93316,0.0,828600000.0,0.0,-9.684727368643507,0.25,9.684860036417689,1.0,7.537625412723514e-09,0.0,0.0,15377458106.360003,471846.28451021464,32846818660.047504,69613.38838164875,69691.0947683056,0.6999863036026541,0.24999657689922516,0.25,-3.4231007748353193e-06,backfill
2024-11-19,472295.2974064034,43985101826.0,93130.50980508306,52.973675,52.973675,0.0,830320000.0,1720000.0,975.1270281111938,0.25,3.228220345056796,1.0,0.9999999886999089,978.355226345244,91114721.0,15468572827.360003,472824.6397365599,32937933381.047504,69662.04933693659,69740.12564157479,0.9999999739349713,0.24999828297611604,0.25,-1.717023883962554e-06,backfill
2024-11-20,474612.79624050594,44758634480.0,94305.57885194804,53.6417,53.6417,0.0,834400000.0,4080000.0,2317.498834102531,0.25,3.2348992973041333,1.0,0.999999995226328,2320.733711242992,218858135.99999997,15687430963.360003,475145.37344780285,33156791517.047504,69782.41475119813,69860.71968494837,0.9999999890072275,0.24999828840621685,0.25,-1.7115937831491124e-06,backfill
2024-11-21,481253.1690416392,47313346936.32,98312.8007874556,55.920654,55.920654,0.0,846080000.0,11680000.0,6640.372801133257,0.25,3.2507725769897666,1.0,0.9999999983242682,6643.623551444384,653153238.72,16340584202.080002,481788.99699924723,33809944755.767506,70175.8341646402,70253.96803743891,0.9999999961441761,0.24999828739313834,0.25,-1.7126068616590828e-06,backfill
2024-11-22,487438.4112648256,48431885374.08,99360.00991060103,56.515923,56.515923,0.0,856960000.0,10880000.0,6185.242223186418,0.25,3.2962545824769807,1.0,0.9999999981759002,6188.538455191872,614893242.24,16955477444.320002,487977.5354544391,34424837998.00751,70545.94832106086,70623.97464467458,0.9999999958026264,0.24999828637600752,0.25,-1.7136239924830932e-06,backfill
2024-11-25,492592.9887942874,46758452244.0,94923.09737995685,53.9911,53.9911,0.0,866040000.0,9080000.0,5154.577529461763,0.25,10.015857765715596,1.0,0.9999999867170196,5164.593250025096,490239187.99999994,17445716632.32,493142.12870446424,34915077186.00751,70801.24603779656,70880.17487108095,0.9999999693975252,0.24999657628327343,0.25,-3.4237167265693813e-06,backfill
2024-11-26,495410.7830719624,45238781900.0,91315.69890240733,51.9389,51.9389,0.0,871000000.0,4960000.0,2817.7942776750424,0.25,3.3739245807827904,1.0,0.9999999959043092,2821.16817914656,257616944.0,17703333576.32,495963.2968836108,35172694130.00751,70917.93757928339,70997.02980203075,0.999999990570103,0.24999828861693718,0.25,-1.7113830628190385e-06,backfill
2024-11-27,495407.38987066207,48029018206.0,96948.5300139435,55.142386,55.142386,0.0,871000000.0,0.0,-3.3932013003504835,0.25,3.3932245415887836,1.0,4.302696543501128e-08,0.0,0.0,17703333576.32,495963.2968836108,35172694130.00751,70917.93757928339,70997.51608305678,0.6999931635536768,0.24999828753496933,0.25,-1.712465030667687e-06,backfill
2024-11-29,495400.6035377837,48290323432.0,97477.32055057447,55.442392,55.442392,0.0,871000000.0,0.0,-6.786332878342364,0.25,6.786402600967974,1.0,1.4342546261758571e-08,0.0,0.0,17703333576.32,495963.2968836108,35172694130.00751,70917.93757928339,70998.48865510095,0.6999897303261022,0.249997429749238,0.25,-2.570250762001791e-06,backfill
2024-12-02,496800.9503345247,47662613651.04,95939.05490509601,54.566348,54.566348,0.0,873480000.0,2480000.0,1400.3467967409524,0.25,10.179464456255829,1.0,0.9999999505703925,1410.526121753696,135324543.04,17838658119.36,497373.82300536445,35308018673.04751,70988.89615802457,71070.75509672955,0.9999998855932757,0.24999657722881338,0.25,-3.4227711866174904e-06,backfill
2024-12-03,500323.8387633015,47796091520.64,95530.3102062646,54.333498,54.333498,0.0,879680000.0,6200000.0,3522.888428776816,0.25,3.4027462351679776,1.0,0.999999996695278,3526.2911517051593,336867687.59999996,18175525806.96,500900.1141570696,35644886360.64751,71161.66547622341,71243.62982334482,0.9999999923927553,0.24999828725941198,0.25,-1.712740588022399e-06,backfill
2024-12-04,507577.696896599,50023532367.36,98553.44841433408,56.052544,56.052544,0.0,892440000.0,12760000.0,7253.85813329753,0.25,3.4268756079678186,1.0,0.9999999983828373,7257.284985433076,715230461.4399999,18890756268.399998,508157.3991425027,36360116822.08751,71552.86311572732,71634.58332467786,0.9999999962789977,0.24999828609639785,0.25,-1.713903602151845e-06,backfill
2024-12-05,513375.45859274745,50692143251.52,98742.8253591978,56.159868,56.159868,0.0,902640000.0,10200000.0,5797.761696148431,0.25,3.476559567784925,1.0,0.9999999979476627,5801.23823190402,572830653.6,19463586921.999996,513958.63737440674,36932947475.68751,71859.76611729307,71941.39660849239,0.9999999952771629,0.24999828493338372,0.25,-1.715066616281291e-06,backfill
2024-12-06,521175.123070881,53048710855.68,101786.72869708455,57.890688,57.890688,0.0,916360000.0,13720000.0,7799.664478133549,0.25,3.5162702643338872,1.0,0.9999999984567474,7803.180724313324,794260239.36,20257847161.359997,521761.81809872005,37727207715.04751,72307.33719175542,72388.73469775441,0.9999999964491275,0.24999829016897346,0.25,-1.7098310265417638e-06,backfill
2024-12-09,523689.5898335184,50678672724.0,96772.35085027438,55.037655,55.037655,0.0,920800000.0,4440000.0,2514.4667626373703,0.25,10.709077871319472,1.0,0.9999999709528454,2525.175693810348,244367188.20000005,20502214349.559998,524286.9937925304,37971574903.247505,72425.17047499662,72507.79018792167,0.9999999329441233,0.24999657546335524,0.25,-3.4245366447582803e-06,backfill
2024-12-10,527758.1052248777,50802389539.43999,96260.74718036847,54.746314,54.746314,0.0,927960000.0,7160000.0,4068.5153913593385,0.25,3.586914998859715,1.0,0.9999999969833664,4072.1022817901166,391983608.24,20894197957.8,528359.0960743205,38363558511.4875,72608.8730117957,72691.55723367013,0.9999999930564235,0.24999828531835355,0.25,-1.7146816464475023e-06,backfill
2024-12-11,530825.6080254536,53861859132.96,101468.08729390432,57.707486,57.707486,0.0,933360000.0,5400000.0,3067.502800575923,0.25,3.6147815426361487,1.0,0.9999999959690539,3071.11755735954,311620424.40000004,21205818382.2,531430.21363168,38675178935.887505,72775.64945280328,72858.54026475865,0.9999999907193236,0.24999829050531552,0.25,-1.7094946844764536e-06,backfill
2024-12-12,530821.9722585203,53004810646.560005,99854.2136849497,56.789246,56.789246,0.0,933360000.0,0.0,-3.635766933322884,0.25,3.6357918357907786,1.0,4.015666088541536e-08,0.0,0.0,21205818382.2,531430.21363168,38675178935.887505,72775.64945280328,72859.03929585636,0.6999931627444025,0.24999828925315049,0.25,-1.710746849514777e-06,backfill
2024-12-13,535140.5909065697,54386628903.52,101630.54312773069,57.799087,57.799087,0.0,940960000.0,7600000.0,4318.618648049422,0.25,3.6357669332775364,1.0,0.999999997119191,4322.25439007952,439273061.2,21645091443.4,535752.4680217595,39114451997.0875,73008.44015057132,73091.91764135212,0.9999999933692887,0.2499982879888285,0.25,-1.7120111714952202e-06,backfill
2024-12-16,538996.7957978415,57271351220.16,106255.45767001146,60.428116,60.428116,0.0,947760000.0,6800000.0,3856.204891271773,0.25,10.99603953917609,1.0,0.9999999805247316,3867.2007801813998,410911188.8,22056002632.2,539619.668801941,39525363185.887505,73246.70591352125,73331.35093573369,0.9999999550958152,0.2499965752620903,0.25,-3.4247379097074315e-06,backfill
2024-12-17,542928.5226091628,57827317067.48,106510.00022909057,60.572461,60.572461,0.0,954680000.0,6920000.0,3931.726811321336,0.25,3.6917588753276815,1.0,0.9999999967873787,3935.4185449106444,419161430.12,22475164062.32,543555.0873468516,39944524616.00751,73487.53704243824,73572.34507416423,0.9999999926049379,0.24999828281402348,0.25,-1.7171859765241493e-06,backfill
2024-12-18,549885.6699957938,55726756593.8,101342.44195566744,57.633265,57.633265,0.0,966920000.0,12240000.0,6957.147386630997,0.25,3.7186885110216634,1.0,0.9999999981704419,6960.866049671401,705431163.6,23180595225.92,550515.953396523,40649955779.607506,73839.74166199748,73924.37737087865,0.9999999957900606,0.24999828791588685,0.25,-1.712084113147938e-06,backfill
2024-12-19,553430.5561851825,53394825158.880005,96479.72010604703,54.867468,54.867468,0.0,973160000.0,6240000.0,3544.8861893886933,0.25,3.766340205450643,1.0,0.9999999963652818,3548.65250379744,342373000.32,23522968226.239998,554064.6059003205,40992328779.927505,73984.7453589235,74069.50758644256,0.9999999916324247,0.24999828658267553,0.25,-1.7134173244670592e-06,backfill
2024-12-20,553426.7655908976,53597156800.8,96845.97878741936,55.07538,55.07538,0.0,973160000.0,0.0,-3.790594284888357,0.25,3.7906202478437163,1.0,3.85164149463435e-08,0.0,0.0,23522968226.239998,554064.6059003205,40992328779.927505,73984.7453589235,74070.01491183699,0.6999931622449198,0.24999829166022502,0.25,-1.7083397749750873e-06,backfill
2024-12-23,552664.7380387584,51276657464.31999,92780.76550765232,52.762448,52.762448,0.0,971840000.0,-1320000.0,-762.0275521392468,0.25,11.371782854607487,1.0,0.9999998962399312,-750.655925060844,-69646431.36,23453321794.879997,553313.9499752596,40936791692.45971,73984.74535892348,74071.65479334202,0.9999997644486562,0.24999657448269524,0.25,-3.4255173047559317e-06,backfill
2024-12-24,553002.1575914115,53972779139.44,97599.58148179152,55.502426,55.502426,0.0,972440000.0,600000.0,337.4195526530966,0.25,3.7853749180736878,1.0,0.999999962006599,341.2049016441,33301455.6,23486623250.479996,553655.1548769037,40970093148.05971,73999.29863773912,74086.6786605391,0.9999999117627151,0.249998292576048,0.25,-1.707423952002074e-06,backfill
2024-12-26,551061.114340521,52651040251.84,95544.82956914464,54.333196,54.333196,0.0,969040000.0,-3400000.0,-1941.0432508904487,0.25,7.575372021800157,1.0,0.9999999798734257,-1933.46795669682,-184732866.4,23301890384.079994,551721.6869202069,40827017875.3256,73999.29863773914,74088.00369480811,0.9999999538659756,0.24999743109865857,0.25,-2.5689013414265105e-06,backfill
2024-12-27,551648.7496523585,52068254354.88,94386.6081228346,53.674186,53.674186,0.0,970080000.0,1040000.0,587.6353118374245,0.25,3.774391194113158,1.0,0.9999999781437723,591.409677179568,55821153.440000005,23357711537.519993,552313.0965973864,40882839028.7656,74021.12910345763,74110.27226025512,0.9999999494499116,0.2499982883332752,0.25,-1.7116667248018302e-06,backfill
2024-12-30,552479.0187296775,52182456510.08,94451.47189493681,53.709968,53.709968,0.0,971560000.0,1480000.0,830.2690773190698,0.25,11.335248280527914,1.0,0.9999999077501105,841.6041703238,79490752.64,23437202290.159992,553154.7007677102,40962329781.4056,74052.21310522167,74142.77898840545,0.9999997853063882,0.24999657527019492,0.25,-3.4247298050793518e-06,backfill
2024-12-31,552088.5543040476,51744461259.52,93724.9302781672,53.296454,53.296454,0.0,970880000.0,-680000.0,-390.46442562993616,0.25,3.7841028680114905,1.0,0.9999999664860235,-386.680348680316,-36241588.72,23400960701.43999,552768.0204190299,40933695245.821526,74052.21310522167,74143.35060327734,0.9999999235674392,0.24999828249794298,0.25,-1.71750205701926e-06,backfill
2025-01-02,551830.7900207698,53798755854.72,97491.39922529997,55.437488,55.437488,0.0,970440000.0,-440000.0,-257.76428327779286,0.25,7.562856908274625,1.0,0.9999998447253742,-250.201504069396,-24392494.720000003,23376568206.71999,552517.8189149605,40915167270.72293,74052.21310522167,74144.40805157495,0.9999996519798925,0.24999743374279348,0.25,-2.5662572065154876e-06,backfill
2025-01-03,548415.1950604547,54004555596.6,98473.84989150339,55.995765,55.995765,0.0,964440000.0,-6000000.0,-3415.594960315153,0.25,3.7796629453477384,1.0,0.9999999962061553,-3411.8153232576,-335974590.0,23040593616.71999,549106.0035917029,40662514795.3294,74052.21310522167,74145.4926150377,0.9999999912825537,0.24999828442279215,0.25,-1.7155772078503162e-06,backfill
2025-01-06,550974.1078073215,56275743360.0,102138.63512381833,58.0785,58.0785,0.0,968960000.0,4520000.0,2558.9127468668157,0.25,11.268805377954548,1.0,0.9999999699698914,2570.1813978791124,262514820.0,23303108436.71999,551676.184989582,40925029615.3294,74183.06377699127,74277.59133400347,0.9999999306662619,0.2499965754836168,0.25,-3.424516383188081e-06,backfill
2025-01-07,553017.3671481898,53285868964.71999,96354.78400888879,54.789287,54.789287,0.0,972560000.0,3600000.0,2043.2593408683315,0.25,3.773795258954257,1.0,0.9999999936864613,2047.0331102792402,197241433.20000002,23500349869.91999,553723.2180998613,41122271048.529396,74265.02935824734,74359.8185000762,0.9999999854555396,0.24999829110911032,0.25,-1.7088908896845112e-06,backfill
2025-01-08,559200.1259658524,52583406827.44,94033.25282986886,53.468851,53.468851,0.0,983440000.0,10880000.0,6182.758817662601,0.25,3.7877901859465055,1.0,0.9999999979031995,6186.54658190464,581741098.88,24082090968.79999,559909.7646817659,41704012147.40939,74483.4521168113,74577.9734498058,0.9999999951747898,0.24999828312199934,0.25,-1.7168780006571183e-06,backfill
2025-01-10,557873.2937598013,52969822093.44001,94949.55697995247,53.989137,53.989137,0.0,981120000.0,-2320000.0,-1326.8322060510982,0.25,7.660275698162361,1.0,0.999999970170403,-1319.1720090536721,-125254797.84000002,23956836170.95999,558590.5926727123,41605755662.239204,74483.45211681128,74579.22099449528,0.999999931736359,0.24999743101153382,0.25,-2.568988466178368e-06,backfill
2025-01-13,555928.6011675121,51443054581.28,92535.36240670443,52.615324,52.615324,0.0,977720000.0,-3400000.0,-1944.6925922891824,0.25,11.463149871776741,1.0,0.9999999593872656,-1933.2295994448798,-178892101.6,23777944069.359993,556657.3630732674,41461762047.93815,74483.45211681128,74581.09181802091,0.9999999070694978,0.24999657726393343,0.25,-3.42273606657173e-06,backfill
2025-01-14,556243.20556951,53677794135.08,96500.58391298147,54.869561,54.869561,0.0,978280000.0,560000.0,314.6044019978726,0.25,3.80773014498296,1.0,0.9999999590463333,318.412106062568,30726954.16,23808671023.519993,556975.7751793299,41492489002.09815,74496.03887842121,74594.1498011037,0.9999999048152266,0.24999828630306586,0.25,-1.713696934135811e-06,backfill
2025-01-15,553965.0391022587,55426887602.28,100054.84767072172,56.890101,56.890101,0.0,974280000.0,-4000000.0,-2278.166467251256,0.25,3.809884969654178,1.0,0.9999999942632571,-2274.3566083764,-227560403.99999997,23581110619.519993,554701.4185709535,41323058443.77715,74496.03887842121,74595.06562136885,0.9999999868246788,0.24999828464972174,0.25,-1.7153502782640828e-06,backfill
2025-01-16,554279.6525914548,55691715271.72001,100475.84285539968,57.129083,57.129083,0.0,974840000.0,560000.0,314.6134891960537,0.25,3.794281089741498,1.0,0.9999999591905746,318.40774429772,31992286.479999997,23613102905.999992,555019.8263152513,41355050730.25716,74510.94315821338,74610.44354940248,0.9999999051539906,0.24999828940713842,0.25,-1.7105928615812616e-06,backfill
2025-01-17,559529.5479782033,58906828047.68,105279.20868618654,59.859796,59.859796,0.0,984080000.0,9240000.0,5249.8953867484815,0.25,3.7964359766538003,1.0,0.9999999975252497,5253.691796721984,553104515.0400001,24166207421.039993,560273.5181119733,41908155245.29716,74799.45756943953,74898.9135546595,0.999999994304495,0.24999828773758503,0.25,-1.7122624149656929e-06,backfill
